med_id,generic_name,normalized_name,previous_status,previous_rules,previous_auto,previous_verified_biblio,harvest_status,match_confidence,matched_term,rxnorm_name,rxnorm_score,setid,spl_version,published_date,label_title,source_url,renal_section_titles,renal_text,rule_type,query_trace,error,v2_decision,v2_reason,v3_decision,v3_reason,v3_supporting_rxcui
MED-0240,ESPIRONOLACTONA,ESPIRONOLACTONA,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,ESPIRONOLACTONA,spironolactone,100.0,8b76a904-6c99-485a-a05f-13a36c5f720c,5,"Sep 16, 2026","SPIRONOLACTONE TABLET, FILM COATED [REMEDYREPACK INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8b76a904-6c99-485a-a05f-13a36c5f720c,5.2 Hypotension and Worsening Renal Function | 8.6 Use in Renal Impairment | 2.2 Treatment of Heart Failure | 5.1 Hyperkalemia,"5.2 Hypotension and Worsening Renal Function: Excessive diuresis may cause symptomatic dehydration, hypotension and worsening renal function, particularly in salt-depleted patients or those taking angiotensin converting enzyme inhibitors and angiotensin II receptor blockers. Worsening of renal function can also occur with concomitant use of nephrotoxic drugs (e.g., aminoglycosides, cisplatin, and NSAIDs). Monitor volume status and renal function periodically.

8.6 Use in Renal Impairment: Spironolactone is substantially excreted by the kidney, and the risk of adverse reactions to this drug may be greater in patients with impaired renal function. Patients with renal impairment are at increased risk of hyperkalemia. Monitor potassium closely.

2.2 Treatment of Heart Failure: In patients with serum potassium ≤5.0 mEq/L and eGFR >50 mL/min/1.73 m 2 , initiate treatment at 25 mg once daily. Patients who tolerate 25 mg once daily may have their dosage increased to 50 mg once daily as clinically indicated. Patients who develop hyperkalemia on 25 mg once daily may have their dosage reduced to 25 mg every other day [see Warnings and Precautions ( 5.1 )] . In patients with an eGFR between 30 and 50 mL/min/1.73 m 2 , consider initiating therapy at 25 mg every other day because of the risk of hyperkalemia [see Use in Specific Populations ( 8.6 )].

5.1 Hyperkalemia: Spironolactone can cause hyperkalemia. This risk is increased by impaired renal function or concomitant potassium supplementation, potassium-containing salt substitutes or drugs that increase potassium, such as angiotensin converting enzyme inhibitors and angiotensin receptor blockers [see Drug Interactions ( 7.1 )] . Monitor serum potassium within 1 week of initiation or titration of spironolactone and regularly thereafter. More frequent monitoring may be needed when spironolactone is given with other drugs that cause hyperkalemia or in patients with impaired renal function. If hyperkalemia occurs, decrease the dose or discontinue spironolactone and treat hyperkalemia.",PRECAUCION,,,ACCEPT,STRICT_RENAL_DOSING,REVIEW,CATALOG_RXNORM_IDENTITY_SCORE_89.7_LT90,
MED-0387,METOTREXATO,METOTREXATO,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,METOTREXATO,methotrexate,100.0,dd035a9f-cd40-4314-b9d8-2294b8a924e2,7,"Sep 07, 2026","METHOTREXATE INJECTION [ACCORD HEALTHCARE, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dd035a9f-cd40-4314-b9d8-2294b8a924e2,5.6 Renal Toxicity | 8.6 Renal Impairment | 2.2 Recommended Monitoring and Concomitant Therapies for Intermediate- and High-Dose Regimens | 8.4 Pediatric Use,"5.6 Renal Toxicity: Methotrexate can cause renal toxicity including irreversible acute renal failure. Monitor renal function and withhold or discontinue methotrexate as needed for severe renal toxicity. For patients receiving high-dose regimens, follow recommendations to decrease the risk of renal injury and mitigate renal toxicity [see Dosage and Administration ( 2.2 )]. Patients with impaired renal function are at increased risk for methotrexate toxicity [see Use in Specific Populations ( 8.6 )]. Consider administration of glucarpidase in patients with toxic plasma methotrexate concentrations (>1 micromole per liter) and delayed clearance due to impaired renal function. [see Dosage and Administration ( 2.2 )].

8.6 Renal Impairment: Methotrexate elimination is reduced in patients with renal impairment [creatinine clearance (CLcr) less than 90 mL/min, calculated using Cockcroft-Gault] [see Clinical Pharmacology ( 12.3 )]. Patients with renal impairment are at increased risk for methotrexate adverse reactions. Follow recommendations to promote methotrexate elimination and decrease risk of acute kidney injury and other methotrexate toxicities in patients who are receiving intermediate- or high-dose regimens [see Dosage and Administration ( 2.2 ) and Warnings and Precautions ( 5.6 )]. Consider reducing the dose or discontinuing Methotrexate Injection in patients with renal impairment as appropriate.

2.2 Recommended Monitoring and Concomitant Therapies for Intermediate- and High-Dose Regimens: To decrease the risk of severe adverse reactions [see Warnings and Precautions (5) ]: Administer leucovorin rescue in patients receiving Methotrexate Injection doses of 500 mg/m 2 or greater (e.g., high-dose). Consider leucovorin rescue for patients receiving Methotrexate Injection doses between 100 mg/m 2 to less than 500 mg/m 2 (e.g., intermediate-dose). Refer to the leucovorin prescribing information for additional information. For high-dose Methotrexate Injection regimens, follow the supportive care and monitoring instructions below. Also consider for patients receiving intermediate-dose Methotrexate Injection regimens. - Monitor serum creatinine, electrolytes, at baseline and at least daily during therapy - Administer intravenous fluids starting before the first dose and continuing throughout treatment to maintain adequate hydration and urine output - Alkalinize urine starting before the first dose and continuing throughout treatment to maintain a urinary pH of 7 or higher - Monitor methotrexate concentrations at least daily and adjust hydration and leucovorin dosing as needed Administer glucarpidase in patients who have toxic plasma methotrexate concentrations (>1 micromole per liter) and delayed methotrexate clearance due to impaired renal function (refer to the glucarpidase prescribing information for additional information)

8.4 Pediatric Use: The safety and effectiveness of Methotrexate Injection in pediatric patients have been established for ALL, meningeal leukemia prophylaxis and treatment, non-Hodgkin lymphoma, osteosarcoma and in pJIA. Clinical studies evaluating the use of methotrexate in pediatric patients with pJIA demonstrated safety comparable to that observed in adults with RA [see Adverse Reactions ( 6.1 )] . The safety and effectiveness of Methotrexate Injection have not been established in pediatric patients for the treatment of breast cancer, squamous cell carcinoma of the head and neck, gestational trophoblastic neoplasia, rheumatoid arthritis, and psoriasis. Additional risk information is described below. Risks of Serious Adverse Reactions due to Benzyl Alcohol-Preservative Due to the risk of serious adverse reactions and fatal gasping syndrome following administration of intravenous solutions containing the preservative benzyl alcohol in neonates, use only preservative-free Methotrexate Injection in neonates and low-birth weight infants. The “gasping syndrome” is characterized by CNS depression, metabolic acidosis, and gasping respirations. Serious adverse reactions including fatal reactions and the “gasping syndrome” occurred in premature neonates and low birth weight infants in the neonatal intensive care unit who received drugs containing benzyl alcohol as a preservative. In these cases, benzyl alcohol dosages of 99 to 234 mg/kg/day produced high levels of benzyl alcohol and its metabolites in the blood and urine (blood levels of benzyl alcohol were 0.61 to 1.378 mmol/L). Additional adverse reactions include gradual neurological deterioration, seizures, intracranial hemorrhage, hematological abnormalities, skin breakdown, hepatic and renal failure, hypotension, bradycardia, and cardiovascular collapse. Preterm, low-birth weight infants may be more likely to develop these reactions because they may be less able to metabolize benzyl alcohol. When prescribing in infants (non-neonate, non-low-birth weight), if a preservative-free formulation of Methotrexate Injection is not available and use of a benzyl alcohol-containing formulation is necessary, consider the combined daily metabolic load of benzyl alcohol from all sources including Methotrexate Injection (Methotrexate Injection contains 9.4 mg of benzyl alcohol/per mL) and other drugs containing benzyl alcohol. The minimum amount of benzyl alcohol at which serious adverse reactions may occur is not known. Do not administer methotrexate formulations containing benzyl alcohol intrathecally due to the risk of severe neurotoxicity [see Warnings and Precautions ( 5.3 )] . Leukemia/Lymphoma . Serious neurotoxicity, frequently manifested as generalized or focal seizures, has been reported with unexpectedly increased frequency among pediatric patients with acute lymphoblastic leukemia who were treated with intermediate-dose intravenous methotrexate (1 g/m 2 ) [see Warnings and Precautions ( 5.8 )] .",PRECAUCION,,,ACCEPT,STRICT_RENAL_DOSING,REVIEW,CATALOG_RXNORM_IDENTITY_SCORE_87.0_LT90,
MED-0404,MITOTANO,MITOTANO,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,MITOTANO,mitotane,100.0,4046a224-8832-daa2-e063-6294a90a11d7,18,"Aug 06, 2026","LYSODREN (MITOTANE) TABLET [ESTEVE PHARMACEUTICALS, S.A.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4046a224-8832-daa2-e063-6294a90a11d7,8.7 Renal Impairment,"8.7 Renal Impairment: Mitotane is eliminated through the kidney and mitotane plasma levels may increase if renal function is impaired. Because of the increased risk of adverse reactions in patients with mild and moderate renal impairment, monitor mitotane plasma levels more frequently and modify the dosage as needed [see Dosage and Administration (2.4) ]. LYSODREN is not recommended for use in patients with severe renal impairment.",PRECAUCION,,,ACCEPT,STRICT_NOT_RECOMMENDED,REVIEW,CATALOG_RXNORM_IDENTITY_SCORE_87.5_LT90,
MED-0644,INSULINA REGULAR,INSULINA REGULAR,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,INSULINA REGULAR,"insulin, regular, human",100.0,b519bd83-038c-4ec5-a231-a51ec5cc291f,35,"Sep 07, 2026","HUMULIN R (INSULIN HUMAN) INJECTION, SOLUTION HUMULIN R (INSULIN HUMAN) INJECTION, SOLUTION [ELI LILLY AND COMPANY]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b519bd83-038c-4ec5-a231-a51ec5cc291f,8.6 Renal Impairment,8.6 Renal Impairment: The effect of renal impairment on the pharmacokinetics and pharmacodynamics of HUMULIN R has not been studied. Patients with renal impairment are at increased risk of hypoglycemia and may require more frequent HUMULIN R dose adjustment and more frequent blood glucose monitoring [see Warnings and Precautions ( 5.3 )] .,PRECAUCION,,,ACCEPT,STRICT_RENAL_DOSING_TEXT,REVIEW,CATALOG_RXNORM_IDENTITY_SCORE_81.1_LT90,
MED-0645,INSULINA NPH,INSULINA NPH,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,INSULINA NPH,"INSULIN,NPH,BEEF",12.466838661527634,f6edd793-440b-40c2-96b5-c16133b7a921,50,"Dec 31, 2025","HUMULIN N (INSULIN HUMAN) INJECTION, SUSPENSION [ELI LILLY AND COMPANY]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f6edd793-440b-40c2-96b5-c16133b7a921,8.6 Renal Impairment,8.6 Renal Impairment: The effect of renal impairment on the pharmacokinetics and pharmacodynamics of HUMULIN N has not been studied [see Clinical Pharmacology ( 12.3 )] . Patients with renal impairment are at increased risk of hypoglycemia and may require more frequent HUMULIN N dose adjustment and more frequent blood glucose monitoring.,PRECAUCION,,,ACCEPT,STRICT_RENAL_DOSING_TEXT,REVIEW,CATALOG_RXNORM_IDENTITY_SCORE_78.6_LT90,
MED-0792,INSULINA INTERMEDIA/INSULINA ASPART,INSULINA INTERMEDIA/INSULINA ASPART,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,INSULINA INTERMEDIA/INSULINA ASPART,Insulina asparta,15.529317855834961,bee5b358-c863-420b-be73-ced2e920c499,6,"Jun 17, 2026","INSULIN ASPART INJECTION, SOLUTION [NOVO NORDISK PHARMA, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bee5b358-c863-420b-be73-ced2e920c499,8.6 Renal Impairment | 12.3 Pharmacokinetics,"8.6 Renal Impairment: Patients with renal impairment may be at increased risk of hypoglycemia and may require more frequent Insulin Aspart dose adjustment and more frequent blood glucose monitoring [see Warnings and Precautions ( 5.3 ) and Clinical Pharmacology ( 12.3 )].

12.3 Pharmacokinetics: Pharmacokinetics of subcutaneous administration of Insulin Aspart is presented below. Absorption and Bioavailability In studies in healthy volunteers (total n=107) and patients with type 1 diabetes (total n=40), the median time to maximum concentration of Insulin Aspart in these trials was 40 to 50 minutes versus 80 to 120 minutes, for regular human insulin respectively. The relative bioavailability of Insulin Aspart (0.15 units/kg) compared to regular human insulin indicates that the two insulins are absorbed to a similar extent. In a clinical trial in patients with type 1 diabetes, Insulin Aspart and regular human insulin, both administered subcutaneously at a dose of 0.15 units/kg body weight, reached mean maximum concentrations of 82 and 36 mU/L , respectively. Distribution Insulin aspart has a low binding affinity to plasma proteins (<10%), similar to that seen with regular human insulin. Figure 4. Serial mean serum free insulin concentration collected up to 6 hours following a single 0.15 units/kg pre-meal dose of Insulin Aspart (solid curve) or regular human insulin (hatched curve) injected immediately before a meal in 22 patients with type 1 diabetes. Metabolism and Elimination In a randomized, double-blind, crossover study 17 healthy Caucasian male subjects between 18 and 40 years of age received an intravenous infusion of either Insulin Aspart or regular human insulin at 1.5 mU/kg/min for 120 minutes. The mean insulin clearance was similar for the two groups with mean values of 1.2 L/h/kg for the Insulin Aspart group and 1.2 L/h/kg for the regular human insulin group. After subcutaneous administration in normal male volunteers (n=24), Insulin Aspart was eliminated with an average apparent half-life of 81 minutes. Specific Populations Pediatric Patients - The pharmacokinetic and pharmacodynamic properties of Insulin Aspart and regular human insulin were evaluated in a single dose study in 18 pediatric patients with type 1 diabetes in 2 age groups: 6-12 years, n=9 and 13-17 years (Tanner grade ≥ 2), n=9. The relative differences in pharmacokinetics and pharmacodynamics in the pediatric patients with type 1 diabetes in both age groups between Insulin Aspart and regular human insulin were similar to those in healthy adult subjects and adults with type 1 diabetes. Geriatric Patients : The pharmacokinetic and pharmacodynamic properties of Insulin Aspart and regular human insulin were investigated in a single dose study in 18 subjects with type 2 diabetes who were ≥ 65 years of age. The relative differences in pharmacokinetics and pharmacodynamics in geriatric patients with type 2 diabetes between Insulin Aspart and regular human insulin were similar to those in younger adults. Male and Female Patients : In healthy volunteers given a single subcutaneous dose of Insulin Aspart 0.06 units/kg, no difference in insulin aspart levels was seen between males and females based on comparison of AUC (0-10h) or C max . Obese Patients : A single subcutaneous dose of 0.1 units/kg Insulin Aspart was administered in a study of 23 patients with type 1 diabetes and a wide range of body mass index (BMI, 22-39 kg/m 2 ). The pharmacokinetic parameters, AUC and C max , of Insulin Aspart were generally unaffected by BMI in the different groups – BMI 19-23 kg/m 2 (n=4); BMI 23-27 kg/m 2 (n=7); BMI 27-32 kg/m 2 (n=6) and BMI >32 kg/m 2 (n=6). Clearance of Insulin Aspart was reduced by 28% in patients with BMI >32 kg/m 2 compared to patients with BMI <23 kg/m 2 . Patients with Renal Impairment : A single subcutaneous dose of 0.08 units/kg Insulin Aspart was administered in a study to subjects with either normal renal function (n=6) creatinine clearance (CLcr) (> 80 ml/min) or mild (n=7; CLcr = 50-80 ml/min), moderate (n=3; CLcr = 30-50 ml/min) or severe (but not requiring hemodialysis) (n=2; CLcr = <30 ml/min) renal impairment. In this study, there was no apparent effect of creatinine clearance values on AUC and C max of Insulin Aspart. Patients with Hepatic Impairment : A single subcutaneous dose of 0.06 units/kg Insulin Aspart was administered in an open-label, single-dose study of 24 subjects (n=6/group) with different degree of hepatic impairment (mild, moderate and severe) having Child-Pugh Scores ranging from 0 (healthy volunteers) to 12 (severe hepatic impairment). In this study, there was no correlation between the degree of hepatic impairment and any Insulin Aspart pharmacokinetic parameter.",PRECAUCION,,,ACCEPT,STRICT_RENAL_DOSING,REVIEW,CATALOG_RXNORM_IDENTITY_SCORE_87.1_LT90,
MED-0885,CISATRACURIO,CISATRACURIO,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,CISATRACURIO,Cisatracurium,8.414203643798828,1c6a8b98-deac-4e25-b4a0-5d0af5090281,1,"Aug 17, 2026","CISATRACURIUM BESYLATE INJECTION, SOLUTION [AVENACY, LLC]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1c6a8b98-deac-4e25-b4a0-5d0af5090281,8.6 Patients with Renal Impairment | Renal section | Renal section | 12.3 Pharmacokinetics,"8.6 Patients with Renal Impairment: The time to 90% neuromuscular blockade was 1 minute slower in patients with end-stage renal disease than in patients with normal renal function. Therefore, consider extending the interval between administering Cisatracurium Besylate Injection and attempting intubation by at least 1 minute to achieve adequate intubation conditions [see Dosage and Administration ( 2.2 ) and Clinical Pharmacology ( 12.2 )] . There was no clinically significant alteration in the recovery profile of Cisatracurium Besylate Injection in patients with end-stage renal disease following a 0.1 mg/kg dose of Cisatracurium Besylate Injection. The recovery profile of Cisatracurium Besylate Injection is unchanged in patients with renal impairment, which is consistent with predominantly organ-independent elimination [see Clinical Pharmacology ( 12.3 )] .

Renal section: Tracheal Intubation in Adults Prior to selecting the initial Cisatracurium Besylate Injection bolus dose, consider the desired time to tracheal intubation and the anticipated length of surgery, factors affecting time to onset of complete neuromuscular block such as age and renal function, and factors that may influence intubation conditions such as the presence of co-induction agents (e.g., fentanyl and midazolam) and the depth of anesthesia. In conjunction with a propofol/nitrous oxide/oxygen induction-intubation technique or a thiopental/nitrous oxide/oxygen induction-intubation technique, the recommended starting weight-based dose of Cisatracurium Besylate Injection is between 0.15 mg/kg and 0.2 mg/kg administered by bolus intravenous injection. Doses up to 0.4 mg/kg have been safely administered by bolus intravenous injection to healthy patients and patients with serious cardiovascular disease [see Clinical Pharmacology ( 12.2 )] .

Renal section: Geriatric Patients and Patients with End-Stage Renal Disease Because the time to maximum neuromuscular blockade is approximately 1 minute slower in geriatric patients compared to younger patients (and in patients with end-stage renal disease than in patients with normal renal function), consider extending the interval between administering Cisatracurium Besylate Injection and attempting intubation by at least 1 minute to achieve adequate intubation conditions in geriatric patients and patients with end-stage renal disease. A peripheral nerve stimulator should be used to determine the adequacy of muscle relaxation for the purposes of intubation and the timing and amounts of subsequent doses [see Use in Specific Populations ( 8.5 , 8.6 ) and Clinical Pharmacology ( 12.3 )] .

12.3 Pharmacokinetics: The neuromuscular blocking activity of Cisatracurium Besylate Injection is due to parent drug. Cisatracurium plasma concentration-time data following IV bolus administration are best described by a two-compartment open model (with elimination from both compartments) with an elimination half-life (t ½ β) of 22 minutes, a plasma clearance (CL) of 4.57 mL/min/kg, and a volume of distribution at steady state (V ss ) of 145 mL/kg. Results from population pharmacokinetic/pharmacodynamic (PK/PD) analyses from 241 healthy surgical patients are summarized in Table 6 . Table 6: Key Population PK/PD Parameter Estimates for Cisatracurium in Healthy Surgical Patients* Following 0.1 (2 × ED 95 ) to 0.4 mg/kg (8 × ED 95 ) of Cisatracurium Besylate Injection * Healthy male non-obese patients 19 to 64 years of age with creatinine clearance values greater than 70 mL/minute who received Cisatracurium Besylate Injection during opioid anesthesia and had venous samples collected. † The percent standard error of the mean (%SEM) ranged from 3% to 12% indicating good precision for the PK/PD estimates. ‡ Expressed as a coefficient of variation; the %SEM ranged from 20% to 35% indicating adequate precision for the estimates of interpatient variability. § V ss is the volume of distribution at steady state estimated using a two-compartment model with elimination from both compartments. V ss is equal to the sum of the volume in the central compartment (V c ) and the volume in the peripheral compartment (V p ); interpatient variability could only be estimated for V c . ll Rate constant describing the equilibration between plasma concentrations and neuromuscular block. ¶ Concentration required to produce 50% T 1 suppression; an index of patient sensitivity. Parameter Estimate † Magnitude of Interpatient Variability (CV) ‡ CL (mL/min/kg) 4.57 16% V ss (mL/kg) § 145 27% k eo (min-1) ll 0.0575 61% EC 50 (ng/mL) ¶ 141 52% The magnitude of interpatient variability in CL was low (16%), as expected based on the importance of Hofmann elimination. The magnitudes of interpatient variability in CL and volume of distribution were low in comparison to those for k eo and EC 50 . This suggests that any alterations in the time course of Cisatracurium Besylate Injection-induced neuromuscular blockade were more likely to be due to variability in the PD parameters than in the PK parameters. Parameter estimates from the population PK analyses were supported by noncompartmental PK analyses on data from healthy patients and from specific populations. Conventional PK analyses have shown that the PK of cisatracurium are proportional to dose between 0.1 (2 × ED 95 ) and 0.2 (4 × ED 95 ) mg/kg cisatracurium. In addition, population PK analyses revealed no statistically significant effect of initial dose on CL for doses between 0.1 (2 × ED 95 ) and 0.4 (8 × ED 95 ) mg/kg cisatracurium.",PRECAUCION,,,ACCEPT,STRICT_RENAL_DOSING,REVIEW,CATALOG_RXNORM_IDENTITY_SCORE_88.0_LT90,
MED-0995,INSULINA GLULISINA,INSULINA GLULISINA,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,INSULINA GLULISINA,"insulin glulisine, human",100.0,e7af6a7a-8046-4fb4-9979-4ec4230b23aa,28,"Nov 27, 2025","APIDRA (INSULIN GLULISINE) INJECTION, SOLUTION APIDRA SOLOSTAR (INSULIN GLULISINE) INJECTION, SOLUTION [SANOFI-AVENTIS U.S. LLC]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e7af6a7a-8046-4fb4-9979-4ec4230b23aa,8.6 Renal Impairment,8.6 Renal Impairment: Patients with renal impairment may be at increased risk of hypoglycemia and may require more frequent APIDRA dose adjustment and more frequent blood glucose monitoring [see Warnings and Precautions (5.3) and Clinical Pharmacology (12.3) ] .,PRECAUCION,,,ACCEPT,STRICT_RENAL_DOSING_TEXT,REVIEW,CATALOG_RXNORM_IDENTITY_SCORE_82.9_LT90,
